,经度,纬度,连接顺序,块,名称
490,121.043435,31.150632,146.0,10.0,上海城区
491,121.045254,31.151577,147.0,10.0,上海城区
492,121.04542,31.154031,148.0,10.0,上海城区
493,121.049129,31.15461,149.0,10.0,上海城区
494,121.050104,31.151992,150.0,10.0,上海城区
495,121.050269,31.150715,151.0,10.0,上海城区
496,121.051888,31.150484,152.0,10.0,上海城区
497,121.053837,31.150858,153.0,10.0,上海城区
498,121.05583,31.15066,154.0,10.0,上海城区
499,121.055656,31.151802,155.0,10.0,上海城区
500,121.057379,31.15278,156.0,10.0,上海城区
501,121.060407,31.15302,157.0,10.0,上海城区
502,121.062556,31.153126,158.0,10.0,上海城区
503,121.062696,31.152119,159.0,10.0,上海城区
504,121.06407,31.152154,160.0,10.0,上海城区
505,121.064139,31.150842,161.0,10.0,上海城区
506,121.066062,31.150948,162.0,10.0,上海城区
507,121.066097,31.149973,163.0,10.0,上海城区
508,121.065418,31.149401,164.0,10.0,上海城区
509,121.065722,31.148596,165.0,10.0,上海城区
510,121.068445,31.148263,166.0,10.0,上海城区
511,121.069123,31.148701,167.0,10.0,上海城区
512,121.068949,31.149497,168.0,10.0,上海城区
513,121.067776,31.152294,169.0,10.0,上海城区
514,121.06848,31.152966,170.0,10.0,上海城区
515,121.070906,31.153508,171.0,10.0,上海城区
516,121.070567,31.155121,172.0,10.0,上海城区
517,121.071411,31.155424,173.0,10.0,上海城区
518,121.072046,31.15351,174.0,10.0,上海城区
519,121.073028,31.153848,175.0,10.0,上海城区
520,121.072559,31.155595,176.0,10.0,上海城区
521,121.073029,31.156267,177.0,10.0,上海城区
522,121.073629,31.156469,178.0,10.0,上海城区
523,121.073837,31.157075,179.0,10.0,上海城区
524,121.077028,31.158456,180.0,10.0,上海城区
525,121.076054,31.160539,181.0,10.0,上海城区
526,121.077063,31.160708,182.0,10.0,上海城区
527,121.077133,31.161884,183.0,10.0,上海城区
528,121.076794,31.162622,184.0,10.0,上海城区
529,121.073699,31.161711,185.0,10.0,上海城区
530,121.073125,31.163256,186.0,10.0,上海城区
531,121.077368,31.164538,187.0,10.0,上海城区
532,121.077298,31.166017,188.0,10.0,上海城区
533,121.075468,31.170317,189.0,10.0,上海城区
534,121.072386,31.169606,190.0,10.0,上海城区
535,121.071917,31.170513,191.0,10.0,上海城区
536,121.072117,31.171254,192.0,10.0,上海城区
537,121.07276,31.171624,193.0,10.0,上海城区
538,121.072526,31.172698,194.0,10.0,上海城区
539,121.07543,31.173444,195.0,10.0,上海城区
540,121.07423,31.176224,196.0,10.0,上海城区
541,121.071404,31.179475,197.0,10.0,上海城区
542,121.071222,31.181466,198.0,10.0,上海城区
543,121.075587,31.18285,199.0,10.0,上海城区
544,121.074988,31.184385,200.0,10.0,上海城区
545,121.069474,31.182892,201.0,10.0,上海城区
546,121.068752,31.184895,202.0,10.0,上海城区
547,121.070857,31.185614,203.0,10.0,上海城区
548,121.071683,31.185959,204.0,10.0,上海城区
549,121.071736,31.186821,205.0,10.0,上海城区
550,121.071509,31.187702,206.0,10.0,上海城区
551,121.071466,31.188434,207.0,10.0,上海城区
552,121.070344,31.188738,208.0,10.0,上海城区
553,121.070344,31.189863,209.0,10.0,上海城区
554,121.070892,31.190409,210.0,10.0,上海城区
555,121.070614,31.191294,211.0,10.0,上海城区
556,121.071849,31.191431,212.0,10.0,上海城区
557,121.072562,31.191533,213.0,10.0,上海城区
558,121.072188,31.193168,214.0,10.0,上海城区
559,121.07011,31.193608,215.0,10.0,上海城区
560,121.069597,31.195309,216.0,10.0,上海城区
561,121.066796,31.194964,217.0,10.0,上海城区
562,121.066605,31.197187,218.0,10.0,上海城区
563,121.066811,31.197142,219.0,10.0,上海城区
564,121.068284,31.196699,220.0,10.0,上海城区
565,121.069214,31.196519,221.0,10.0,上海城区
566,121.068826,31.198609,222.0,10.0,上海城区
567,121.06861,31.199254,223.0,10.0,上海城区
568,121.068106,31.200481,224.0,10.0,上海城区
569,121.067809,31.200999,225.0,10.0,上海城区
570,121.067445,31.202762,226.0,10.0,上海城区
571,121.067276,31.203579,227.0,10.0,上海城区
572,121.067049,31.204794,228.0,10.0,上海城区
573,121.066568,31.207131,229.0,10.0,上海城区
574,121.06619,31.20851,230.0,10.0,上海城区
575,121.066037,31.209382,231.0,10.0,上海城区
576,121.065893,31.210124,232.0,10.0,上海城区
577,121.065776,31.210914,233.0,10.0,上海城区
578,121.065614,31.211873,234.0,10.0,上海城区
579,121.065398,31.212463,235.0,10.0,上海城区
580,121.065259,31.213396,236.0,10.0,上海城区
581,121.065146,31.213979,237.0,10.0,上海城区
582,121.064974,31.214317,238.0,10.0,上海城区
583,121.064983,31.214753,239.0,10.0,上海城区
584,121.064891,31.215194,240.0,10.0,上海城区
585,121.064754,31.215541,241.0,10.0,上海城区
586,121.064491,31.216279,242.0,10.0,上海城区
587,121.064459,31.216703,243.0,10.0,上海城区
588,121.064334,31.217398,244.0,10.0,上海城区
589,121.06414,31.218273,245.0,10.0,上海城区
590,121.063885,31.219287,246.0,10.0,上海城区
591,121.063764,31.219807,247.0,10.0,上海城区
592,121.063618,31.220652,248.0,10.0,上海城区
593,121.063436,31.221401,249.0,10.0,上海城区
594,121.063379,31.221906,250.0,10.0,上海城区
595,121.06338,31.222559,251.0,10.0,上海城区
596,121.063418,31.222949,252.0,10.0,上海城区
597,121.063296,31.223081,253.0,10.0,上海城区
598,121.063079,31.223322,254.0,10.0,上海城区
599,121.063181,31.223721,255.0,10.0,上海城区
600,121.063191,31.223899,256.0,10.0,上海城区
601,121.06278,31.224161,257.0,10.0,上海城区
602,121.062631,31.224665,258.0,10.0,上海城区
603,121.062785,31.225262,259.0,10.0,上海城区
604,121.062938,31.225914,260.0,10.0,上海城区
605,121.062889,31.226008,261.0,10.0,上海城区
606,121.062806,31.226965,262.0,10.0,上海城区
607,121.06472,31.227274,263.0,10.0,上海城区
608,121.065024,31.228636,264.0,10.0,上海城区
609,121.064651,31.230781,265.0,10.0,上海城区
610,121.065782,31.231191,266.0,10.0,上海城区
611,121.067173,31.230922,267.0,10.0,上海城区
612,121.067382,31.231942,268.0,10.0,上海城区
613,121.067382,31.23293,269.0,10.0,上海城区
614,121.064581,31.23296,270.0,10.0,上海城区
615,121.064555,31.234152,271.0,10.0,上海城区
616,121.063668,31.234151,272.0,10.0,上海城区
617,121.063729,31.235139,273.0,10.0,上海城区
618,121.062607,31.234694,274.0,10.0,上海城区
619,121.061998,31.235238,275.0,10.0,上海城区
620,121.061963,31.236156,276.0,10.0,上海城区
621,121.061241,31.237822,277.0,10.0,上海城区
622,121.062059,31.238097,278.0,10.0,上海城区
623,121.063903,31.238441,279.0,10.0,上海城区
624,121.064112,31.239462,280.0,10.0,上海城区
625,121.063564,31.240994,281.0,10.0,上海城区
626,121.063564,31.242219,282.0,10.0,上海城区
627,121.064721,31.242153,283.0,10.0,上海城区
628,121.065061,31.243141,284.0,10.0,上海城区
629,121.064173,31.243583,285.0,10.0,上海城区
630,121.064147,31.245011,286.0,10.0,上海城区
631,121.064347,31.246136,287.0,10.0,上海城区
632,121.063156,31.246543,288.0,10.0,上海城区
633,121.062268,31.246372,289.0,10.0,上海城区
634,121.061651,31.245246,290.0,10.0,上海城区
635,121.061498,31.245266,291.0,10.0,上海城区
636,121.061334,31.245329,292.0,10.0,上海城区
637,121.061253,31.245352,293.0,10.0,上海城区
638,121.061177,31.245361,294.0,10.0,上海城区
639,121.061083,31.245362,295.0,10.0,上海城区
640,121.060826,31.245353,296.0,10.0,上海城区
641,121.060354,31.245415,297.0,10.0,上海城区
642,121.059806,31.245909,298.0,10.0,上海城区
643,121.058771,31.246398,299.0,10.0,上海城区
644,121.058303,31.246151,300.0,10.0,上海城区
645,121.057677,31.246754,301.0,10.0,上海城区
646,121.058144,31.247044,302.0,10.0,上海城区
647,121.05911,31.247239,303.0,10.0,上海城区
648,121.059684,31.246732,304.0,10.0,上海城区
649,121.060981,31.246489,305.0,10.0,上海城区
650,121.060812,31.248217,306.0,10.0,上海城区
651,121.061512,31.249781,307.0,10.0,上海城区
652,121.061895,31.252969,308.0,10.0,上海城区
653,121.061912,31.255157,309.0,10.0,上海城区
654,121.061303,31.255139,310.0,10.0,上海城区
655,121.061234,31.255699,311.0,10.0,上海城区
656,121.062086,31.256032,312.0,10.0,上海城区
657,121.062156,31.257118,313.0,10.0,上海城区
658,121.062652,31.257699,314.0,10.0,上海城区
659,121.061947,31.257943,315.0,10.0,上海城区
660,121.062374,31.262566,316.0,10.0,上海城区
661,121.062931,31.266664,317.0,10.0,上海城区
662,121.06227,31.266714,318.0,10.0,上海城区
663,121.062462,31.267451,319.0,10.0,上海城区
664,121.063244,31.267906,320.0,10.0,上海城区
665,121.066689,31.267947,321.0,10.0,上海城区
666,121.068698,31.268097,322.0,10.0,上海城区
667,121.070438,31.26853,323.0,10.0,上海城区
668,121.072734,31.269145,324.0,10.0,上海城区
669,121.076638,31.269721,325.0,10.0,上海城区
670,121.079176,31.269883,326.0,10.0,上海城区
671,121.080419,31.270157,327.0,10.0,上海城区
672,121.082149,31.271538,328.0,10.0,上海城区
673,121.082975,31.272856,329.0,10.0,上海城区
674,121.084548,31.275708,330.0,10.0,上海城区
675,121.081359,31.277259,331.0,10.0,上海城区
676,121.082419,31.280921,332.0,10.0,上海城区
677,121.084697,31.287601,333.0,10.0,上海城区
678,121.086974,31.29016,334.0,10.0,上海城区
679,121.08733,31.290658,335.0,10.0,上海城区
680,121.086904,31.291723,336.0,10.0,上海城区
681,121.08879,31.292081,337.0,10.0,上海城区
682,121.090137,31.291903,338.0,10.0,上海城区
683,121.091665,31.290235,339.0,10.0,上海城区
684,121.092195,31.289204,340.0,10.0,上海城区
685,121.093585,31.289879,341.0,10.0,上海城区
686,121.09309,31.28821,342.0,10.0,上海城区
687,121.094262,31.288317,343.0,10.0,上海城区
688,121.0954,31.287004,344.0,10.0,上海城区
689,121.096572,31.283237,345.0,10.0,上海城区
690,121.097371,31.280569,346.0,10.0,上海城区
691,121.097858,31.279673,347.0,10.0,上海城区
692,121.098361,31.278843,348.0,10.0,上海城区
693,121.098057,31.27738,349.0,10.0,上海城区
694,121.098804,31.276251,350.0,10.0,上海城区
695,121.101547,31.275142,351.0,10.0,上海城区
696,121.103179,31.274107,352.0,10.0,上海城区
697,121.105445,31.273651,353.0,10.0,上海城区
698,121.10581,31.27504,354.0,10.0,上海城区
699,121.103848,31.274751,355.0,10.0,上海城区
700,121.103822,31.275327,356.0,10.0,上海城区
701,121.106669,31.276707,357.0,10.0,上海城区
702,121.108032,31.278001,358.0,10.0,上海城区
703,121.109534,31.279783,359.0,10.0,上海城区
704,121.111114,31.281741,360.0,10.0,上海城区
705,121.112476,31.28293,361.0,10.0,上海城区
706,121.113943,31.284432,362.0,10.0,上海城区
707,121.114993,31.285271,363.0,10.0,上海城区
708,121.116355,31.285655,364.0,10.0,上海城区
709,121.117717,31.285689,365.0,10.0,上海城区
710,121.119288,31.28512,366.0,10.0,上海城区
711,121.119514,31.285555,367.0,10.0,上海城区
712,121.120189,31.285387,368.0,10.0,上海城区
713,121.120367,31.286151,369.0,10.0,上海城区
714,121.1211,31.286151,370.0,10.0,上海城区
715,121.121066,31.285776,371.0,10.0,上海城区
716,121.124954,31.284429,372.0,10.0,上海城区
717,121.125016,31.284409,373.0,10.0,上海城区
718,121.124327,31.283106,374.0,10.0,上海城区
719,121.126392,31.282158,375.0,10.0,上海城区
720,121.127142,31.281673,376.0,10.0,上海城区
721,121.12721,31.281207,377.0,10.0,上海城区
722,121.131051,31.280107,378.0,10.0,上海城区
723,121.13168,31.281365,379.0,10.0,上海城区
724,121.133888,31.280424,380.0,10.0,上海城区
725,121.134186,31.280258,381.0,10.0,上海城区
726,121.133689,31.278889,382.0,10.0,上海城区
727,121.135171,31.278362,383.0,10.0,上海城区
728,121.135861,31.279641,384.0,10.0,上海城区
729,121.138032,31.278748,385.0,10.0,上海城区
730,121.137601,31.277596,386.0,10.0,上海城区
731,121.138377,31.277307,387.0,10.0,上海城区
732,121.139701,31.276932,388.0,10.0,上海城区
733,121.140988,31.276673,389.0,10.0,上海城区
734,121.141157,31.276738,390.0,10.0,上海城区
735,121.141401,31.277773,391.0,10.0,上海城区
736,121.142881,31.277662,392.0,10.0,上海城区
737,121.142997,31.275468,393.0,10.0,上海城区
738,121.145212,31.275292,394.0,10.0,上海城区
739,121.148297,31.275376,395.0,10.0,上海城区
740,121.150394,31.275438,396.0,10.0,上海城区
741,121.153739,31.276642,397.0,10.0,上海城区
742,121.154216,31.276736,398.0,10.0,上海城区
743,121.15438,31.277626,399.0,10.0,上海城区
744,121.155481,31.278437,400.0,10.0,上海城区
745,121.155481,31.279598,401.0,10.0,上海城区
746,121.155542,31.280759,402.0,10.0,上海城区
747,121.15724,31.281095,403.0,10.0,上海城区
748,121.158314,31.281174,404.0,10.0,上海城区
749,121.159406,31.281573,405.0,10.0,上海城区
750,121.159008,31.28262,406.0,10.0,上海城区
751,121.160428,31.28307,407.0,10.0,上海城区
752,121.160697,31.283632,408.0,10.0,上海城区
753,121.161286,31.283984,409.0,10.0,上海城区
754,121.160931,31.284736,410.0,10.0,上海城区
755,121.159303,31.287663,411.0,10.0,上海城区
756,121.158523,31.287639,412.0,10.0,上海城区
757,121.158341,31.287263,413.0,10.0,上海城区
758,121.156395,31.287406,414.0,10.0,上海城区
759,121.156339,31.288578,415.0,10.0,上海城区
760,121.155066,31.288556,416.0,10.0,上海城区
761,121.154827,31.288544,417.0,10.0,上海城区
762,121.154726,31.288637,418.0,10.0,上海城区
763,121.154687,31.290051,419.0,10.0,上海城区
764,121.153142,31.289964,420.0,10.0,上海城区
765,121.152891,31.291395,421.0,10.0,上海城区
766,121.152571,31.291717,422.0,10.0,上海城区
767,121.152033,31.292004,423.0,10.0,上海城区
768,121.151288,31.291934,424.0,10.0,上海城区
769,121.151106,31.293901,425.0,10.0,上海城区
770,121.152718,31.294077,426.0,10.0,上海城区
771,121.151511,31.296368,427.0,10.0,上海城区
772,121.151463,31.296426,428.0,10.0,上海城区
773,121.150522,31.296208,429.0,10.0,上海城区
774,121.150266,31.29694,430.0,10.0,上海城区
775,121.149526,31.296852,431.0,10.0,上海城区
776,121.149314,31.297694,432.0,10.0,上海城区
777,121.148004,31.297447,433.0,10.0,上海城区
778,121.147788,31.298199,434.0,10.0,上海城区
779,121.148828,31.298484,435.0,10.0,上海城区
780,121.148932,31.298877,436.0,10.0,上海城区
781,121.150786,31.299017,437.0,10.0,上海城区
782,121.149118,31.301347,438.0,10.0,上海城区
783,121.149062,31.301412,439.0,10.0,上海城区
784,121.146902,31.30593,440.0,10.0,上海城区
785,121.143776,31.3097,441.0,10.0,上海城区
786,121.141678,31.307886,442.0,10.0,上海城区
787,121.139477,31.306268,443.0,10.0,上海城区
788,121.138957,31.30563,444.0,10.0,上海城区
789,121.139329,31.304731,445.0,10.0,上海城区
790,121.13965,31.302989,446.0,10.0,上海城区
791,121.133772,31.302067,447.0,10.0,上海城区
792,121.132151,31.302184,448.0,10.0,上海城区
793,121.13131,31.302418,449.0,10.0,上海城区
794,121.129948,31.302592,450.0,10.0,上海城区
795,121.129628,31.30329,451.0,10.0,上海城区
796,121.129914,31.303928,452.0,10.0,上海城区
797,121.129714,31.30509,453.0,10.0,上海城区
798,121.129194,31.306425,454.0,10.0,上海城区
799,121.129134,31.307528,455.0,10.0,上海城区
800,121.129776,31.308311,456.0,10.0,上海城区
801,121.129455,31.308919,457.0,10.0,上海城区
802,121.129394,31.309734,458.0,10.0,上海城区
803,121.128874,31.310199,459.0,10.0,上海城区
804,121.129108,31.311301,460.0,10.0,上海城区
805,121.128501,31.311563,461.0,10.0,上海城区
806,121.127972,31.311882,462.0,10.0,上海城区
807,121.128094,31.312926,463.0,10.0,上海城区
808,121.128466,31.313506,464.0,10.0,上海城区
809,121.12864,31.314261,465.0,10.0,上海城区
810,121.128181,31.314639,466.0,10.0,上海城区
811,121.128206,31.315247,467.0,10.0,上海城区
812,121.128241,31.316061,468.0,10.0,上海城区
813,121.12786,31.3167,469.0,10.0,上海城区
814,121.127079,31.316933,470.0,10.0,上海城区
815,121.127079,31.317599,471.0,10.0,上海城区
816,121.126967,31.318587,472.0,10.0,上海城区
817,121.127253,31.319312,473.0,10.0,上海城区
818,121.127921,31.319572,474.0,10.0,上海城区
819,121.128614,31.319543,475.0,10.0,上海城区
820,121.129248,31.320306,476.0,10.0,上海城区
821,121.128987,31.320764,477.0,10.0,上海城区
822,121.128927,31.321156,478.0,10.0,上海城区
823,121.129291,31.321787,479.0,10.0,上海城区
824,121.130436,31.321792,480.0,10.0,上海城区
825,121.130817,31.321959,481.0,10.0,上海城区
826,121.131207,31.322395,482.0,10.0,上海城区
827,121.131077,31.322938,483.0,10.0,上海城区
828,121.131641,31.323245,484.0,10.0,上海城区
829,121.13145,31.323812,485.0,10.0,上海城区
830,121.13145,31.324479,486.0,10.0,上海城区
831,121.131537,31.325438,487.0,10.0,上海城区
832,121.132083,31.325639,488.0,10.0,上海城区
833,121.132786,31.325465,489.0,10.0,上海城区
834,121.133306,31.325579,490.0,10.0,上海城区
835,121.133566,31.32648,491.0,10.0,上海城区
836,121.133271,31.327321,492.0,10.0,上海城区
837,121.132231,31.327526,493.0,10.0,上海城区
838,121.131824,31.328019,494.0,10.0,上海城区
839,121.131858,31.328629,495.0,10.0,上海城区
840,121.133246,31.328686,496.0,10.0,上海城区
841,121.133541,31.329613,497.0,10.0,上海城区
842,121.13348,31.330164,498.0,10.0,上海城区
843,121.132726,31.33066,499.0,10.0,上海城区
844,121.132838,31.331617,500.0,10.0,上海城区
845,121.132578,31.331965,501.0,10.0,上海城区
846,121.131945,31.332111,502.0,10.0,上海城区
847,121.131147,31.332107,503.0,10.0,上海城区
848,121.131069,31.33275,504.0,10.0,上海城区
849,121.130844,31.333649,505.0,10.0,上海城区
850,121.130931,31.334346,506.0,10.0,上海城区
851,121.130116,31.334697,507.0,10.0,上海城区
852,121.12983,31.335103,508.0,10.0,上海城区
853,121.129917,31.335624,509.0,10.0,上海城区
854,121.130463,31.336146,510.0,10.0,上海城区
855,121.130437,31.336756,511.0,10.0,上海城区
856,121.130264,31.337395,512.0,10.0,上海城区
857,121.130376,31.337974,513.0,10.0,上海城区
858,121.13055,31.338612,514.0,10.0,上海城区
859,121.130177,31.33896,515.0,10.0,上海城区
860,121.129917,31.339657,516.0,10.0,上海城区
861,121.129856,31.340239,517.0,10.0,上海城区
862,121.130524,31.340992,518.0,10.0,上海城区
863,121.13081,31.341515,519.0,10.0,上海城区
864,121.130671,31.342094,520.0,10.0,上海城区
865,121.130351,31.342588,521.0,10.0,上海城区
866,121.130264,31.343139,522.0,10.0,上海城区
867,121.130524,31.343836,523.0,10.0,上海城区
868,121.130438,31.344207,524.0,10.0,上海城区
869,121.129553,31.343884,525.0,10.0,上海城区
870,121.127776,31.343361,526.0,10.0,上海城区
871,121.126362,31.342919,527.0,10.0,上海城区
872,121.123942,31.342759,528.0,10.0,上海城区
873,121.122528,31.342881,529.0,10.0,上海城区
874,121.121401,31.343245,530.0,10.0,上海城区
875,121.120394,31.343367,531.0,10.0,上海城区
876,121.117974,31.343449,532.0,10.0,上海城区
